CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location Point1
50052428,SWEETGREEN,Manhattan,1321,1 AVENUE,10021,6464906858,Salads,01/27/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,7,A,01/27/2025,03/08/2025,Cycle Inspection / Re-inspection,40.767022134733,-73.956574077888,108,05,012600,1084300,1014450030,MN31,
50033222,JUST SALAD,Manhattan,315,PARK AVENUE SOUTH,10010,2122441111,Salads,01/13/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9,A,01/13/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.740602952637,-73.986045291374,105,02,006800,1018063,1008790081,MN21,
50153039,HAPPY TUNA,Manhattan,380,LEXINGTON AVENUE,10017,6469187406,Chinese/Japanese,02/27/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,24,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.751028716328,-73.976359528717,105,04,008000,1036152,1012960014,MN20,
50163075,CAFE CALIENTE,Brooklyn,510,MORGAN AVENUE,11222,9292958628,Spanish,03/03/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,19,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.72160175308,-73.938464608393,301,34,044900,3069872,3028350001,BK90,
41688789,AGEHA JAPANESE FUSION,Manhattan,767,9 AVENUE,10019,2125818188,Chinese/Japanese,01/27/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,01/27/2025,03/08/2025,Cycle Inspection / Re-inspection,40.76437831887,-73.988303734675,104,03,013300,1082887,1010610032,MN15,
50155455,El Cibao Restaurant,Manhattan,1574,SAINT NICHOLAS AVENUE,10040,9293748000,Spanish,01/29/2025,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,44,Z,01/29/2025,03/08/2025,Pre-permit (Operational) / Re-inspection,40.8541438154,-73.930186409298,112,10,027700,1063820,1021580040,MN35,
50033222,JUST SALAD,Manhattan,315,PARK AVENUE SOUTH,10010,2122441111,Salads,01/13/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,01/13/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.740602952637,-73.986045291374,105,02,006800,1018063,1008790081,MN21,
50113163,INDAY,Manhattan,1,NEW YORK PLZ,10004,9173989771,Indian,01/08/2025,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,29,N,,03/08/2025,Cycle Inspection / Initial Inspection,40.702533192425,-74.012561775828,101,01,000900,1000005,1000047501,MN25,
50152036,DON EMILIO RESTAURANT,Brooklyn,1159,LIBERTY AVENUE,11208,3478734803,Spanish,02/21/2025,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,27,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.678774359165,-73.866610810791,305,37,118800,3327377,3041820057,BK83,
50159264,Peter's Restaurant,Brooklyn,10013,FOSTER AVENUE,11236,3474624219,Spanish,02/24/2025,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,12,,,03/08/2025,Pre-permit (Operational) / Compliance Inspection,40.649886691815,-73.903293626631,318,42,109800,3228737,3081330001,BK82,
50120806,JEN'S FRENCH TOAST,Bronx,607,EAST  169 STREET,10456,9174284020,Spanish,01/13/2025,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,26,,,03/08/2025,Cycle Inspection / Initial Inspection,40.831863708718,-73.902341518674,203,16,014900,2009715,2029310097,BX35,
50129326,SABOR RESTAURANT & BAKERY,Brooklyn,141,FLUSHING AVENUE,11205,6469156122,Spanish,02/25/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,45,Z,02/25/2025,03/08/2025,Cycle Inspection / Re-inspection,40.697850374105,-73.970986976064,302,33,054300,3335143,3020230001,BK99,
50125247,LA CASA DE LA MORENA,Bronx,1967,WASHINGTON AVENUE,10457,9176674060,Spanish,01/29/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,01/29/2025,03/08/2025,Cycle Inspection / Re-inspection,40.848607601395,-73.897184180756,206,15,039500,2011264,2030350046,BX01,
50146023,MYSTTIK MASAALA,Manhattan,135,WEST   50 STREET,10020,9177014579,Indian,01/28/2025,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,55,,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.760367337647,-73.981532569014,105,04,013100,1022708,1010030005,MN17,
50100150,CARMEN'S KITCHEN,Manhattan,300,WEST   38 STREET,10018,9175878888,Spanish,03/05/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,,,03/08/2025,Cycle Inspection / Initial Inspection,40.754873541394,-73.992062838485,104,03,011100,1013624,1007610039,MN13,
50159264,Peter's Restaurant,Brooklyn,10013,FOSTER AVENUE,11236,3474624219,Spanish,02/24/2025,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,12,,,03/08/2025,Pre-permit (Operational) / Compliance Inspection,40.649886691815,-73.903293626631,318,42,109800,3228737,3081330001,BK82,
50137471,YAYO'S LATIN CUISINE,Brooklyn,36,5 AVENUE,11217,7186228922,Spanish,02/07/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,10,A,02/07/2025,03/08/2025,Cycle Inspection / Re-inspection,40.681921019123,-73.976737459048,306,39,012901,3018435,3009300038,BK37,
50152036,DON EMILIO RESTAURANT,Brooklyn,1159,LIBERTY AVENUE,11208,3478734803,Spanish,02/21/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,27,N,,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.678774359165,-73.866610810791,305,37,118800,3327377,3041820057,BK83,
50144850,LEE'S RESTAURANT,Bronx,626,EAST  187 STREET,10458,7183678383,Chinese/Japanese,02/25/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10,A,02/25/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.855089014096,-73.886672827964,206,15,039100,2012162,2030740024,BX06,
50136175,STOP ONE FOOD MARKET,Queens,17103,JAMAICA AVE,11432,2126550800,Spanish,01/03/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,43,,,03/08/2025,Cycle Inspection / Initial Inspection,40.70749358286,-73.788540062216,412,27,046200,4310512,4098060010,QN61,
41149373,EMPIRE SZECHUAN KYOTO,Manhattan,193,COLUMBUS AVENUE,10023,2124968778,Chinese/Japanese,02/12/2025,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13,A,02/12/2025,03/08/2025,Cycle Inspection / Re-inspection,40.775230002378,-73.980373055668,107,06,015300,1028483,1011210064,MN14,
50049564,BLUE CAFE RESTAURANT,Brooklyn,1563B,FULTON STREET,11216,3474066050,Spanish,02/26/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,34,,,03/08/2025,Cycle Inspection / Initial Inspection,40.679812850251,-73.938935960887,303,36,027300,3053680,3018580034,BK35,
50162527,BOMBAY GRILL,Brooklyn,1176,BEDFORD AVENUE,11216,7184840004,Indian,02/24/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,02/24/2025,03/08/2025,Pre-permit (Operational) / Initial Inspection,40.683884909579,-73.954028800987,303,36,022900,3057215,3019900030,BK69,
50102800,D'LENNY RESTAURANT,Queens,1028,BEACH   20 STREET,11691,3479541209,Spanish,01/21/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,39,,,03/08/2025,Cycle Inspection / Initial Inspection,40.602958937961,-73.753170033707,414,31,101001,4298257,4155610013,QN15,
41685780,TIKKA GRILL,Queens,2402,82 STREET,11370,7184584848,Indian,03/04/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,12,A,03/04/2025,03/08/2025,Cycle Inspection / Initial Inspection,40.764603275767,-73.887025936547,403,22,030904,4022879,4010450010,QN28,
50109439,BBQ VILLAGE,Queens,18112,HILLSIDE AVE,11432,7188388801,Indian,01/14/2025,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches in facility's food or non-food area.,Critical,55,,,03/08/2025,Cycle Inspection / Initial Inspection,40.713192265025,-73.781498721437,412,27,046800,4212419,4099170043,QN61,
50107878,CHAKRA,Queens,5908,MAIN ST,11355,7187990793,Chinese/Japanese,02/21/2025,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,22,Z,02/21/2025,03/08/2025,Cycle Inspection / Re-inspection,40.743710162962,-73.82566071205,407,20,080301,4439945,4063810033,QN62,
50159264,Peter's Restaurant,Brooklyn,10013,FOSTER AVENUE,11236,3474624219,Spanish,02/24/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,,,03/08/2025,Pre-permit (Operational) / Compliance Inspection,40.649886691815,-73.903293626631,318,42,109800,3228737,3081330001,BK82,
50140390,PATIALA GRILL,Manhattan,240,WEST   35 STREET,10001,9176002929,Indian,01/08/2025,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,13,A,01/08/2025,03/08/2025,Cycle Inspection / Re-inspection,40.752164413748,-73.991377396662,105,03,010900,1014415,1007840064,MN17,
50034387,PARRILLA LATINA,Bronx,2501,WEBSTER AVENUE,10458,7183293000,Spanish,02/24/2025,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,38,,,03/08/2025,Cycle Inspection / Initial Inspection,40.861047508586,-73.892042095807,205,15,039902,2094614,2030260041,BX05,
50129275,JALSA,Brooklyn,786,CONEY ISLAND AVENUE,11218,9294616559,Indian,01/06/2025,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,27,Z,01/06/2025,03/08/2025,Cycle Inspection / Re-inspection,40.638304524245,-73.968526818209,312,40,049200,3126907,3053930019,BK41,
50105992,DOSA DELIGHT,Queens,3566,73RD ST,11372,7183971000,Indian,01/28/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,64,,,03/08/2025,Cycle Inspection / Initial Inspection,40.75050915768,-73.892994294323,403,25,029100,4462992,4012720036,QN28,
